id,Date,Tweet,cleaned_tweet,hashtags,chatgpt annotation,labels
510,2021-02-07 09:06:57+00:00,"#उत्तराखंड मे अचानक ग्लेशियर टूटने से केदारनाथ त्रासदी की तरह जलजला आया .
धौलीगंगा नदी मे बाढ से ऋषिगंगा हाईड्रो प्रोजेक्ट डेम कागज की तरह बह गया ..  
150 से ज्यादा लोग लापता भी बताये जा रहे है .
उत्तराखंड , यूपी दोनो राज्यो मे गंगा किनारे बसे गांवो को खाली कराया जा रहा। https://t.co/k3V7HCy8lj"," मे अचानक ग्लेशियर टूटने से केदारनाथ त्रासदी की तरह जलजला आया .
धौलीगंगा नदी मे बाढ से ऋषिगंगा हाईड्रो प्रोजेक्ट डेम कागज की तरह बह गया ..  
150 से ज्यादा लोग लापता भी बताये जा रहे है .
उत्तराखंड , यूपी दोनो राज्यो मे गंगा किनारे बसे गांवो को खाली कराया जा रहा। ",['उत्तराखंड'],"{
    ""DEATHS"": NaN,
    ""MISSING"": ""150 से ज्यादा लोग लापता"",
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": ""गंगा किनारे बसे गांवों को खाली कराया जा रहा"",
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""ऋषिगंगा हाईड्रो प्रोजेक्ट डेम कागज की तरह बह गया"",
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O', 'B-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O']"
511,2021-03-04 09:15:02+00:00,"इसी प्रकार 1971 में ओडिशा में आए भयंकर चंक्रवात से लेकर भोपाल की गैस त्रासदी तक, 1984 में हुए सिख विरोधी दंगों से लेकर गुजरात के भूकंप, सुनामी की प्रलय, उत्तराखंड की बाढ़ और कारगिल युद्ध के घायलों की सेवा तक - संघ ने राहत और बचाव का काम हमेशा सबसे आगे होकर किया है।
8/8 https://t.co/JakigpWtzu","इसी प्रकार 1971 में ओडिशा में आए भयंकर चंक्रवात से लेकर भोपाल की गैस त्रासदी तक, 1984 में हुए सिख विरोधी दंगों से लेकर गुजरात के भूकंप, सुनामी की प्रलय, उत्तराखंड की बाढ़ और कारगिल युद्ध के घायलों की सेवा तक - संघ ने राहत और बचाव का काम हमेशा सबसे आगे होकर किया है।
8/8 ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
512,2021-02-07 10:38:50+00:00,"उत्तराखंड में ग्लेशियर फटने से आई बाढ़ से प्रभावित लोगों के लिए ईश्वर से हम मंगल कामना करते हैं🥺
#pray_for_utrakhand 
🙏🙏🙏🙏","उत्तराखंड में ग्लेशियर फटने से आई बाढ़ से प्रभावित लोगों के लिए ईश्वर से हम मंगल कामना करते हैं
 __ ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": ""प्रभावित लोगों"", ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
513,2021-03-02 11:42:50+00:00,"सेवा कार्य
1971 में ओडिशा में आए भयंकर चंक्रवात से लेकर भोपाल की गैस त्रासदी तक 1984 में हुए सिख विरोधी दंगों से लेकर गुजरात के भूकंप सुनामी की प्रलय, उत्तराखंड की बाढ़ और कारगिल युद्ध के घायलों की सेवा तक  संघ ने राहत और बचाव का काम हमेशा सबसे आगे होकर किया है
#संघम_सरणं_गच्छामि","सेवा कार्य
1971 में ओडिशा में आए भयंकर चंक्रवात से लेकर भोपाल की गैस त्रासदी तक 1984 में हुए सिख विरोधी दंगों से लेकर गुजरात के भूकंप सुनामी की प्रलय, उत्तराखंड की बाढ़ और कारगिल युद्ध के घायलों की सेवा तक  संघ ने राहत और बचाव का काम हमेशा सबसे आगे होकर किया है",['संघम_सरणं_गच्छामि'],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": ""प्रभावित लोगों"", ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
514,2021-02-07 08:42:31+00:00,"उत्तराखंड: चमोली में ग्लेशियर टूटने से आई बाढ़, वीडियो और तस्वीरों में देखें हाल...
#national #uttarakhand #floods #breaking #glacier #chamoli #situation #videos 

https://t.co/AjWzmIwHXO","उत्तराखंड: चमोली में ग्लेशियर टूटने से आई बाढ़, वीडियो और तस्वीरों में देखें हाल...
                

",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
515,2021-02-07 08:37:15+00:00,@Gajjusay उत्तराखंड में आई बाढ़ से सभी की सुरक्षा की कामना करता हूं😌😌😌😌😌,उत्तराखंड में आई बाढ़ से सभी की सुरक्षा की कामना करता हूं,[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
516,2021-03-10 15:33:35+00:00,"ताकत आवाज में नहीं सोच में होनी चाहिए,
क्योंकि फसल बारिश से होती है बाढ़ से नहीं।।
श्री #तीरथ_सिंह_रावत उत्तराखंड के नए मुख्यमंत्री बनेंगे।
आप राष्ट्रीय स्वयंसेवक संघ के प्रांत प्रचारक और अखिल भारतीय विद्यार्थी परिषद के संगठन मंत्री और राष्ट्रीय मंत्री भी रहे है।
@HitanandSharma https://t.co/jrebsNkjBS","ताकत आवाज में नहीं सोच में होनी चाहिए,
क्योंकि फसल बारिश से होती है बाढ़ से नहीं।।
श्री  उत्तराखंड के नए मुख्यमंत्री बनेंगे।
आप राष्ट्रीय स्वयंसेवक संघ के प्रांत प्रचारक और अखिल भारतीय विद्यार्थी परिषद के संगठन मंत्री और राष्ट्रीय मंत्री भी रहे है।
 ",['तीरथ_सिंह_रावत'],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
517,2021-02-07 13:48:39+00:00,"चमोली के ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है।
मेरी संवेदनाएं उत्तराखंड की जनता के साथ हैं। राज्य सरकार सभी पीड़ितों को तुरंत सहायता दे 🙏🙏
#Uttarakhand https://t.co/NurNO6bxoT","चमोली के ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है।
मेरी संवेदनाएं उत्तराखंड की जनता के साथ हैं। राज्य सरकार सभी पीड़ितों को तुरंत सहायता दे 
  ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
518,2021-06-17 13:13:48+00:00,"New post बारिश नेपाल और उत्तराखंड में, बाढ़ का खतरा यूपी में ! जानिए क्यों और कैसे has been published on नया लुक | Naya Look | हिंदी न्यूज़ | Hindi news | ताजा ख़बरें | Lates News in UP | नया लुक - https://t.co/deEi1DqxlU https://t.co/uUxnSPGwNP","  बारिश नेपाल और उत्तराखंड में, बाढ़ का खतरा यूपी में ! जानिए क्यों और कैसे     नया लुक |   | हिंदी न्यूज़ |   | ताजा ख़बरें |     | नया लुक -  ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
519,2021-04-26 00:00:22+00:00,"जरा सी अफवाह उडे तो पड़ोस की दुकान पर आटा, चावल, दाल की दरों में बढ़ोतरी हो जाती है । हद तो ये है कि उत्तराखंड में बाढ़ में फंसे लोगों को आस पास के गांव वालों के लोगों ने 500-500 रुपए की एक पानी की बोतल बेची थी, 26 जुलाई को बाढ़ में फंसे लोगो को अपने घर संपर्क करने के लिए....","जरा सी अफवाह उडे तो पड़ोस की दुकान पर आटा, चावल, दाल की दरों में बढ़ोतरी हो जाती है । हद तो ये है कि उत्तराखंड में बाढ़ में फंसे लोगों को आस पास के गांव वालों के लोगों ने 500-500 रुपए की एक पानी की बोतल बेची थी, 26 जुलाई को बाढ़ में फंसे लोगो को अपने घर संपर्क करने के लिए....",[],"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": ""फंसे लोगों"",
    ""AFFECTED POPULATION"":NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": ""दुकान पर आटा, चावल, दाल की दरों में बढ़ोतरी,500-500 रुपए की एक पानी की बोतल बेची थी"",
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'I-FOOD SHORTAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRAP', 'I-TRAP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
