id,Date,Tweet,cleaned_tweet,Json,Help and Relief Phrase,Damage Phrase,Loss Phrase,labels
431,2023-02-07 16:49:59+00:00,"भूकंप से 2200 साल पुराना किला, 100 बरस पुरानी मस्जिद समेत कई इमारतें ध्वस्त, तस्वीरों में देखें तुर्की-सीरिया की तबाही

@bidishasaha1996

 https://t.co/Vv712yLORx","भूकंप से 2200 साल पुराना किला, 100 बरस पुरानी मस्जिद समेत कई इमारतें ध्वस्त, तस्वीरों में देखें तुर्की-सीरिया की तबाही","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""2200 साल पुराना किला, 100 बरस पुरानी मस्जिद समेत कई इमारतें ध्वस्त"",
  ""HELP AND RELIEF"": NaN
}
",,इमारतें ध्वस्त,,"['O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
432,2023-02-15 09:38:38+00:00,"तुर्कि-सीरिया के बाद अब न्यूजीलैंड में महसूस किए गए भूकंप के तेज झटके, 6.1 मापी गई भूकंप की तीव्रता","तुर्कि-सीरिया के बाद अब न्यूजीलैंड में महसूस किए गए भूकंप के तेज झटके, 6.1 मापी गई भूकंप की तीव्रता","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
433,2023-02-10 09:27:49+00:00,"भारत में भी तुर्की-सीरिया की तरह भूकंप आने की आशंका, 1803 में दिखा था मथुरा तक असर,आईआईटी कानपुर के साइंटिस्ट की स्टडी @Dinehshukla 
@Draps78
@policemedianews
@rawat_dharmraj
@SamacharLive241
@SamarSaleel
@ShubhamKlive
@yudhist50014637
https://t.co/xigX0HcQZT","भारत में भी तुर्की-सीरिया की तरह भूकंप आने की आशंका, 1803 में दिखा था मथुरा तक असर,आईआईटी कानपुर के साइंटिस्ट की स्टडी","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
434,2023-02-20 17:26:54+00:00,"6.3 चा भूकंप पुन्हा आता तुर्की सीरिया बॉर्डरवर 😬
#earthquakeinsyria 
#earthquake",6.3 चा भूकंप पुन्हा आता तुर्की सीरिया बॉर्डरवर,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
435,2023-02-07 13:47:59+00:00,"@theraisinahills @DrCaglaBayram @TurkeyInfo तुर्की में आए विनाशकारी भूकंप से सम्बंधित जानकारी मर्माहत करने वाला है !हम, परमात्मा से प्रार्थना करें कि भूकंप से तुर्की, सीरिया और अन्य प्रभावित देशों की जनता को आगे और भूकंप का विनाशकारी तांडव न झेलना पड़े !","   तुर्की में आए विनाशकारी भूकंप से सम्बंधित जानकारी मर्माहत करने वाला है !हम, परमात्मा से प्रार्थना करें कि भूकंप से तुर्की, सीरिया और अन्य प्रभावित देशों की जनता को आगे और भूकंप का विनाशकारी तांडव न झेलना पड़े !","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
436,2023-02-09 17:55:18+00:00,"तुर्की-सीरिया भूकंप पीड़ितों की मदद के लिए सऊदी के लोगों ने दान मुहिम के दौरान कुछ ही घंटों में 70 मिलियन रियाल (15 अरब भारतीय रुपये से ज्यादा) इकट्ठा कर लिए..!
#Saudi_arabia
#Turkey 
#Syria https://t.co/I97CvVdL33","तुर्की-सीरिया भूकंप पीड़ितों की मदद के लिए सऊदी के लोगों ने दान मुहिम के दौरान कुछ ही घंटों में 70 मिलियन रियाल (15 अरब भारतीय रुपये से ज्यादा) इकट्ठा कर लिए..!
 _","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""सऊदी के लोगों ने दान मुहिम के दौरान कुछ ही घंटों में 70 मिलियन रियाल (15 अरब भारतीय रुपये से ज्यादा) इकट्ठा कर लिए""
}
",कुछ ही घंटों में 70 मिलियन रियाल (15 अरब भारतीय रुपये से ज्यादा) इकट्ठा कर लिए,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O']"
437,2023-02-08 03:18:52+00:00,"तुर्की,सीरिया में भूकंप से मरने वालों का आंकड़ा 5 हजार के पार,भारत ने भेजी सहायता https://t.co/yumsKNzLqL","तुर्की,सीरिया में भूकंप से मरने वालों का आंकड़ा 5 हजार के पार,भारत ने भेजी सहायता","{
  ""DEATHS"": ""मरने वालों का आंकड़ा 5 हजार के पार"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""भारत ने भेजी सहायता""
}
",",भारत ने भेजी सहायता",,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O']"
438,2023-02-08 15:48:23+00:00,तुर्की-सीरिया भूकंप बचाव के लिए पहले 72 घंटे क्यों महत्वपूर्ण हैं? https://t.co/fRapPfji2F,तुर्की-सीरिया भूकंप बचाव के लिए पहले 72 घंटे क्यों महत्वपूर्ण हैं?,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",बचाव के लिए पहले 72 घंटे,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
439,2023-02-20 18:43:08+00:00,"तुर्की -सीरिया में फिर महसूस किए गए भूकंप के झटके, 6.4 आंकी गई तीव्रता https://t.co/fcWXO0vTfa","तुर्की -सीरिया में फिर महसूस किए गए भूकंप के झटके, 6.4 आंकी गई तीव्रता","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
440,2023-02-06 07:46:02+00:00,"तुर्की-सीरिया में भूकंप से मौत का आंकड़ा 300 पार, पीएम मोदी ने दुख जताते हुए कहा- मुसीबत में भारत है साथ
👉 https://t.co/hMI7GDREWi
 #HindiNews #Navabharat","तुर्की-सीरिया में भूकंप से मौत का आंकड़ा 300 पार, पीएम मोदी ने दुख जताते हुए कहा- मुसीबत में भारत है साथ","{
  ""DEATHS"": ""मौत का आंकड़ा 300 पार"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
441,2023-02-15 05:44:33+00:00,"तुर्किये : भूकंप के आठ दिन बाद मलबे से जीवित निकाला गया व्यक्ति
#तुर्की, #सीरिया, #भूकंप, #उपराष्ट्रपतिफुआतओकटे, #मरनेवालोंकाबढ़रहाआंकड़ा, #एकभारतीयनागरिककीमौत  https://t.co/9yGScSLQ2O","तुर्किये : भूकंप के आठ दिन बाद मलबे से जीवित निकाला गया व्यक्ति
, , , , ,   ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
442,2023-02-08 02:32:32+00:00,"तुर्की-सीरिया में भूकंप से तबाही, डरा रहा मौत का आंकड़ा  | #LatestUpdate 

#TurkeyQuakes #Turkey #TurkeyEarthquake #Syria @avasthiaditi @Payodhi_Shashi https://t.co/86QtrOoEJU","तुर्की-सीरिया में भूकंप से तबाही, डरा रहा मौत का आंकड़ा  |   

          ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
443,2023-02-07 09:00:58+00:00,"4300 मौतें, 15 हजार घायल, 5600 बिल्डिंग तबाह: भूकंप से तुर्की-सीरिया में हाहाकार; भारत ने बचाव के लिए IAF विमान भेजा, NDRF टीमें साथ में https://t.co/JBerq1JNqO @opindia_in के द्वारा","4300 मौतें, 15 हजार घायल, 5600 बिल्डिंग तबाह: भूकंप से तुर्की-सीरिया में हाहाकार; भारत ने बचाव के लिए  विमान भेजा,  टीमें साथ में   के द्वारा","{
  ""DEATHS"": ""4300 मौतें"",
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": ""15 हजार घायल"",
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""5600 बिल्डिंग तबाह"",
  ""HELP AND RELIEF"": ""भारत ने बचाव के लिए विमान भेजा""
}
","भारत ने बचाव के लिए विमान भेजा, टीमें साथ में के द्वारा",,,"['B-DEATHS', 'O', 'B-INJURED', 'I-INJURED', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O']"
444,2023-02-08 06:50:23+00:00,"तुर्की-सीरिया में भूकंप से करीब 8000 मौते, भारत ने भेजी सहायता https://t.co/LpJMnJYwPs","तुर्की-सीरिया में भूकंप से करीब 8000 मौते, भारत ने भेजी सहायता","{
  ""DEATHS"": ""करीब 8000 मौते"",
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""भारत ने भेजी सहायता""
}
",भारत ने भेजी सहायता,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
445,2023-02-10 18:14:39+00:00,"तुर्की-सीरिया भूकंप पीड़ितों की मदद के नाम पर सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए।

लेकिन अभी तक सीरिया में एक ढेले की मदद भी नहीं की है।
#SyriaNeedsHelp

https://t.co/YUEn4qtxvt… https://t.co/r6NiIqCtpf","तुर्की-सीरिया भूकंप पीड़ितों की मदद के नाम पर सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए।

लेकिन अभी तक सीरिया में एक ढेले की मदद भी नहीं की है।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए""
}
",सऊदी अरब ने 70 मिलियन रियाल इकट्,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
